ID,RA_1,Dec_1,PhotoFlag,FWHM,r_petro,er_petro
SPLUS.STRIPE82-0004.10441.griz,1.2041,0.5594,2,2.95,16.16,0.02
SPLUS.STRIPE82-0004.10741.griz,1.1685,0.5841,0,3.69,15.77,0.02
SPLUS.STRIPE82-0004.10790.griz,0.9357,0.5748,0,5.28,16.99,0.02
SPLUS.STRIPE82-0004.11271.griz,1.8172,0.5979,0,4.31,16.65,0.02
SPLUS.STRIPE82-0004.11470.griz,1.824,0.6118,0,12.17,16.41,0.02
SPLUS.STRIPE82-0004.13103.griz,1.0421,0.6702,0,3.18,16.43,0.02
SPLUS.STRIPE82-0004.13512.griz,1.9131,0.6883,3,3.06,16.95,0.02
SPLUS.STRIPE82-0004.13647.griz,1.7378,0.6913,0,4.9,15.32,0.02
SPLUS.STRIPE82-0004.13715.griz,1.1929,0.7017,0,9.46,16.86,0.02
SPLUS.STRIPE82-0004.13761.griz,1.9140000000000001,0.6926,3,5.13,15.86,0.02
SPLUS.STRIPE82-0004.14468.griz,1.8685,0.777,2,3.41,16.71,0.02
SPLUS.STRIPE82-0004.17773.griz,1.0442,1.2687,3,11.35,16.02,0.02
SPLUS.STRIPE82-0004.18481.griz,1.1298,1.2413,0,7.79,16.75,0.02
SPLUS.STRIPE82-0004.19184.griz,1.7906,1.2081,0,3.64,16.39,0.02
SPLUS.STRIPE82-0004.20070.griz,1.8762,1.1677,3,11.63,16.4,0.02
SPLUS.STRIPE82-0004.20906.griz,1.0849,1.1278,0,10.21,16.84,0.02
SPLUS.STRIPE82-0004.21000.griz,1.1586,1.1221,0,10.18,16.7,0.02
SPLUS.STRIPE82-0004.21036.griz,0.718,1.1172,2,3.94,16.83,0.02
SPLUS.STRIPE82-0004.21090.griz,1.5885,1.1189,0,9.5,16.96,0.02
SPLUS.STRIPE82-0004.21093.griz,1.925,1.0888,3,8.51,10.97,0.02
SPLUS.STRIPE82-0004.21123.griz,0.7901,1.1159999999999999,0,3.12,16.77,0.02
SPLUS.STRIPE82-0004.21226.griz,0.8124,1.1007,0,14.16,16.72,0.02
SPLUS.STRIPE82-0004.21734.griz,1.0909,1.0892,2,3.33,15.38,0.02
SPLUS.STRIPE82-0004.22164.griz,0.9394,1.0447,2,3.91,16.04,0.02
SPLUS.STRIPE82-0004.22337.griz,0.8436,1.0579,2,5.51,14.92,0.02
SPLUS.STRIPE82-0004.22403.griz,1.7793,1.0545,3,43.73,11.64,0.02
SPLUS.STRIPE82-0004.22623.griz,0.8959,1.0459,2,3.26,16.8,0.02
SPLUS.STRIPE82-0004.22895.griz,1.7909,1.0668,0,9.25,16.3,0.02
SPLUS.STRIPE82-0004.22898.griz,2.0011,1.0662,2,9.24,15.76,0.02
SPLUS.STRIPE82-0004.23096.griz,1.3414,1.0183,2,3.92,16.99,0.02
SPLUS.STRIPE82-0004.23261.griz,0.6662,1.0113,0,4.77,16.49,0.02
SPLUS.STRIPE82-0004.23467.griz,1.0576,1.0011,0,4.3,15.66,0.02
SPLUS.STRIPE82-0004.23551.griz,1.1488,0.9986,2,3.3,16.66,0.02
SPLUS.STRIPE82-0004.23636.griz,0.9567,0.9915,0,4.24,16.74,0.02
SPLUS.STRIPE82-0004.23809.griz,1.4903,0.9885,0,3.02,16.86,0.02
SPLUS.STRIPE82-0004.23821.griz,1.2149,0.9862,3,3.49,16.59,0.02
SPLUS.STRIPE82-0004.23978.griz,1.2426,0.9802,2,5.14,16.57,0.02
SPLUS.STRIPE82-0004.24191.griz,1.2441,0.9621,0,4.21,15.74,0.02
SPLUS.STRIPE82-0004.24338.griz,1.2833,0.9596,0,5.32,16.45,0.02
SPLUS.STRIPE82-0004.24473.griz,1.2039,0.9512,0,5.61,15.35,0.02
SPLUS.STRIPE82-0004.24532.griz,1.3348,0.9502,0,3.38,16.95,0.02
SPLUS.STRIPE82-0004.24574.griz,1.5035,0.9477,3,2.99,16.71,0.02
SPLUS.STRIPE82-0004.24835.griz,0.8611,0.9316,0,4.04,16.14,0.02
SPLUS.STRIPE82-0004.25053.griz,1.8625,0.9202,2,4.28,15.34,0.02
SPLUS.STRIPE82-0004.25220.griz,0.8173,0.9149,0,11.71,16.84,0.02
SPLUS.STRIPE82-0004.25323.griz,1.1351,0.9088,2,9.76,16.44,0.02
SPLUS.STRIPE82-0004.25391.griz,1.8701,0.9017,2,4.11,16.61,0.02
SPLUS.STRIPE82-0004.25401.griz,1.7523,0.903,2,3.99,15.36,0.02
SPLUS.STRIPE82-0004.25524.griz,0.8681,0.8958,0,3.29,16.58,0.02
SPLUS.STRIPE82-0004.25773.griz,0.8844,0.8829,2,3.28,16.45,0.02
SPLUS.STRIPE82-0004.26128.griz,1.3921,0.8618,0,7.47,15.85,0.02
SPLUS.STRIPE82-0004.26335.griz,0.9417,0.8549,2,16.54,16.48,0.02
SPLUS.STRIPE82-0004.26444.griz,1.9903,0.8483,0,5.61,16.65,0.02
SPLUS.STRIPE82-0004.26448.griz,1.1467,0.8486,0,3.29,16.26,0.02
SPLUS.STRIPE82-0004.26457.griz,1.3643,0.847,2,7.22,15.99,0.02
SPLUS.STRIPE82-0004.26609.griz,1.5235,0.825,3,92.06,13.22,0.02
SPLUS.STRIPE82-0004.26651.griz,1.8218,0.8386,0,9.86,16.94,0.02
SPLUS.STRIPE82-0004.26728.griz,1.5778,0.8321,3,4.12,16.81,0.02
SPLUS.STRIPE82-0004.26818.griz,1.5252,0.8292,0,4.75,16.71,0.02
SPLUS.STRIPE82-0004.26844.griz,1.5181,0.8117,3,95.05,13.2,0.02
SPLUS.STRIPE82-0004.27357.griz,1.9643,0.7839,3,3.34,16.6,0.12
SPLUS.STRIPE82-0004.27399.griz,1.9732,0.8053,3,2.97,16.33,0.04
SPLUS.STRIPE82-0004.27644.griz,1.8662,0.7853,2,3.52,15.73,0.02
SPLUS.STRIPE82-0004.27711.griz,1.0566,0.7796,0,3.55,15.92,0.02
SPLUS.STRIPE82-0004.27844.griz,0.7359,0.7727,0,3.4,16.79,0.02
SPLUS.STRIPE82-0004.28211.griz,0.7059,0.7519,3,3.92,16.23,0.02
SPLUS.STRIPE82-0004.28264.griz,0.7044,0.7514,3,4.35,15.84,0.02
SPLUS.STRIPE82-0005.01488.griz,2.2159999999999997,-1.1522,3,199.26,10.09,0.02
SPLUS.STRIPE82-0005.02473.griz,2.8302,-1.2162,0,6.59,15.65,0.02
SPLUS.STRIPE82-0005.02676.griz,2.3863,-1.2061,0,14.94,16.11,0.02
SPLUS.STRIPE82-0005.02740.griz,2.7431,-1.2063,0,4.05,16.41,0.02
SPLUS.STRIPE82-0005.03263.griz,2.4684,-1.1499,0,15.37,16.47,0.02
SPLUS.STRIPE82-0005.03302.griz,3.2694,-1.1745,0,6.04,16.66,0.02
SPLUS.STRIPE82-0005.03646.griz,3.3825,-1.1471,2,6.61,16.26,0.02
SPLUS.STRIPE82-0005.03675.griz,2.4930000000000003,-1.1501,3,5.22,16.95,0.02
SPLUS.STRIPE82-0005.04252.griz,2.1212,-1.104,0,4.85,16.8,0.02
SPLUS.STRIPE82-0005.04725.griz,2.523,-1.0945,0,13.96,16.31,0.02
SPLUS.STRIPE82-0005.04768.griz,2.3890000000000002,-1.0858,0,5.14,15.54,0.02
SPLUS.STRIPE82-0005.04783.griz,3.4666,-1.0949,2,3.92,16.41,0.02
SPLUS.STRIPE82-0005.04890.griz,2.7012,-1.0717,3,4.84,16.39,0.02
SPLUS.STRIPE82-0005.04909.griz,2.1972,-1.0831,2,4.5,16.51,0.02
SPLUS.STRIPE82-0005.05621.griz,3.3278,-1.0544,0,3.64,16.53,0.02
SPLUS.STRIPE82-0005.05854.griz,2.3329,-1.0415,0,4.69,16.99,0.02
SPLUS.STRIPE82-0005.06272.griz,2.7678,-0.992,0,5.81,15.05,0.02
SPLUS.STRIPE82-0005.06355.griz,2.2533,-1.013,0,9.38,16.02,0.02
SPLUS.STRIPE82-0005.06448.griz,3.0125,-1.0072,0,9.93,16.89,0.02
SPLUS.STRIPE82-0005.06486.griz,3.06,-1.0076,0,3.79,16.55,0.02
SPLUS.STRIPE82-0005.06576.griz,3.4534,-1.0027,2,6.72,16.26,0.02
SPLUS.STRIPE82-0005.06929.griz,3.0635,-0.9804,2,3.97,16.25,0.02
SPLUS.STRIPE82-0005.07312.griz,2.0551,-0.9648,0,3.54,16.58,0.02
SPLUS.STRIPE82-0005.07651.griz,2.0946,-0.9397,0,9.76,16.93,0.02
SPLUS.STRIPE82-0005.07916.griz,2.0625,-0.9326,2,7.19,16.74,0.02
SPLUS.STRIPE82-0005.08078.griz,2.6593,-0.9247,0,4.36,16.47,0.02
SPLUS.STRIPE82-0005.08363.griz,2.9384,-0.9085,0,9.3,16.11,0.02
SPLUS.STRIPE82-0005.08390.griz,2.4606,-0.9018,2,10.02,16.16,0.02
SPLUS.STRIPE82-0005.08442.griz,2.207,-0.9011,2,5.09,16.45,0.02
SPLUS.STRIPE82-0005.08447.griz,2.6944,-0.8924,2,38.6,16.64,0.02
SPLUS.STRIPE82-0005.08641.griz,3.1203,-0.8949,0,3.91,16.66,0.02
SPLUS.STRIPE82-0005.08732.griz,3.2616,-0.8872,2,8.03,16.4,0.02
SPLUS.STRIPE82-0005.09450.griz,2.312,-0.7556,3,97.01,10.34,0.02
SPLUS.STRIPE82-0005.09451.griz,2.4602,-0.8493,0,4.34,16.94,0.02
SPLUS.STRIPE82-0005.10073.griz,3.1118,-0.8054,0,3.25,16.37,0.02
SPLUS.STRIPE82-0005.10172.griz,2.5008,-0.8097,0,16.42,16.51,0.02
SPLUS.STRIPE82-0005.10405.griz,2.2612,-0.794,0,5.58,15.61,0.02
SPLUS.STRIPE82-0005.10947.griz,2.1591,-0.7353,2,9.57,13.79,0.02
SPLUS.STRIPE82-0005.11160.griz,2.5669,-0.7305,0,4.47,14.86,0.02
SPLUS.STRIPE82-0005.11494.griz,2.6853,-0.7366,2,15.62,16.02,0.02
SPLUS.STRIPE82-0005.11515.griz,2.7041,-0.7326,0,3.96,15.71,0.02
SPLUS.STRIPE82-0005.11666.griz,3.3136,0.0447,3,17.25,16.65,0.02
SPLUS.STRIPE82-0005.11825.griz,2.1405,0.0244,0,4.47,15.94,0.02
SPLUS.STRIPE82-0005.11999.griz,3.3191,0.0167,0,5.15,15.7,0.02
SPLUS.STRIPE82-0005.12267.griz,3.3266,0.0034,0,11.94,16.97,0.02
SPLUS.STRIPE82-0005.12433.griz,2.1159,-0.0049,2,8.06,16.35,0.02
SPLUS.STRIPE82-0005.12478.griz,2.27,-0.0056,2,16.27,16.75,0.02
SPLUS.STRIPE82-0005.12924.griz,3.3475,-0.031,0,5.23,16.93,0.02
SPLUS.STRIPE82-0005.12925.griz,2.9562,-0.0317,0,11.65,15.95,0.02
SPLUS.STRIPE82-0005.13023.griz,3.1669,-0.0361,0,8.22,16.31,0.02
SPLUS.STRIPE82-0005.13174.griz,3.1404,-0.0484,0,5.23,14.2,0.02
SPLUS.STRIPE82-0005.14148.griz,2.3446,-0.6920000000000001,0,4.39,16.48,0.02
SPLUS.STRIPE82-0005.14606.griz,2.1633,-0.7190000000000001,0,11.79,16.43,0.02
SPLUS.STRIPE82-0005.14646.griz,2.3226,-0.7206,0,8.04,16.64,0.02
SPLUS.STRIPE82-0005.14849.griz,2.1865,-0.7324,0,5.59,16.58,0.02
SPLUS.STRIPE82-0005.15035.griz,3.3707,0.0414,0,3.85,16.59,0.02
SPLUS.STRIPE82-0005.15141.griz,2.1515,-0.0513,0,13.74,16.39,0.02
SPLUS.STRIPE82-0005.15153.griz,2.6639,-0.0528,0,13.26,14.1,0.02
SPLUS.STRIPE82-0005.15189.griz,2.0481,-0.0492,0,7.91,16.97,0.02
SPLUS.STRIPE82-0005.15274.griz,2.347,-0.055999999999999994,0,6.65,16.91,0.02
SPLUS.STRIPE82-0005.15509.griz,2.3398,-0.0707,2,18.47,16.49,0.02
SPLUS.STRIPE82-0005.16108.griz,3.0742,-0.1029,2,4.28,15.73,0.02
SPLUS.STRIPE82-0005.16593.griz,2.6897,-0.1278,2,5.79,16.25,0.02
SPLUS.STRIPE82-0005.16654.griz,2.3138,-0.1302,0,4.87,16.81,0.02
SPLUS.STRIPE82-0005.16745.griz,3.1583,-0.1344,0,7.65,16.65,0.02
SPLUS.STRIPE82-0005.17086.griz,3.1926,-0.1554,0,10.31,16.45,0.02
SPLUS.STRIPE82-0005.17176.griz,2.7552,-0.1624,0,16.43,16.94,0.02
SPLUS.STRIPE82-0005.17536.griz,2.0808,-0.1797,0,5.14,16.05,0.02
SPLUS.STRIPE82-0005.17738.griz,2.2337,-0.1939,2,5.61,16.2,0.02
SPLUS.STRIPE82-0005.17784.griz,2.9858,-0.2304,3,108.59,14.99,0.02
SPLUS.STRIPE82-0005.17999.griz,3.0218,-0.1982,1,4.77,16.62,0.02
SPLUS.STRIPE82-0005.18007.griz,2.7978,-0.2034,0,4.56,16.27,0.02
SPLUS.STRIPE82-0005.18418.griz,2.5461,-0.2419,2,10.57,16.18,0.02
SPLUS.STRIPE82-0005.18496.griz,2.4133,-0.2327,0,5.81,16.81,0.02
SPLUS.STRIPE82-0005.18602.griz,2.5711,-0.23800000000000002,0,15.71,16.87,0.02
SPLUS.STRIPE82-0005.19000.griz,3.4382,-0.2719,3,8.12,16.41,0.03
SPLUS.STRIPE82-0005.19008.griz,2.3072,-0.2512,2,4.93,14.79,0.02
SPLUS.STRIPE82-0005.19690.griz,2.3767,-0.293,3,4.51,16.74,0.02
SPLUS.STRIPE82-0005.20198.griz,2.6212,-0.3195,2,12.12,16.64,0.02
SPLUS.STRIPE82-0005.20324.griz,2.3255,-0.3256,0,4.63,16.37,0.02
SPLUS.STRIPE82-0005.20417.griz,2.3757,-0.3315,0,4.48,16.41,0.02
SPLUS.STRIPE82-0005.20938.griz,2.2842,-0.3536,0,5.46,16.4,0.02
SPLUS.STRIPE82-0005.21290.griz,3.2569999999999997,-0.3746,2,8.51,16.69,0.02
SPLUS.STRIPE82-0005.21881.griz,3.0253,-0.4152,2,4.95,13.23,0.02
SPLUS.STRIPE82-0005.22051.griz,2.2195,-0.4186,0,4.17,16.91,0.02
SPLUS.STRIPE82-0005.22361.griz,2.5273,-0.4362,3,28.03,14.78,0.02
SPLUS.STRIPE82-0005.22647.griz,2.4698,-0.4465,2,17.37,16.49,0.02
SPLUS.STRIPE82-0005.22772.griz,3.1394,-0.4466,3,168.55,11.47,0.02
SPLUS.STRIPE82-0005.22913.griz,3.3492,-0.4655,2,4.39,16.84,0.02
SPLUS.STRIPE82-0005.22932.griz,2.4011,-0.4661,2,8.14,15.54,0.02
SPLUS.STRIPE82-0005.23183.griz,2.9161,-0.4741,2,11.98,14.49,0.02
SPLUS.STRIPE82-0005.23503.griz,2.0708,-0.49200000000000005,2,15.12,16.99,0.02
SPLUS.STRIPE82-0005.24203.griz,2.4216,-0.5313,0,8.96,15.52,0.02
SPLUS.STRIPE82-0005.25141.griz,2.2648,-0.5825,2,4.48,16.51,0.02
SPLUS.STRIPE82-0005.25489.griz,2.2827,-0.6064,2,7.43,15.5,0.02
SPLUS.STRIPE82-0005.25500.griz,2.2677,-0.6071,0,4.89,16.85,0.02
SPLUS.STRIPE82-0005.25542.griz,2.1078,-0.6086,2,4.85,15.44,0.02
SPLUS.STRIPE82-0005.25618.griz,2.2913,-0.6182,3,10.06,15.51,0.02
SPLUS.STRIPE82-0005.25642.griz,2.2983,-0.6152,3,6.31,15.72,0.02
SPLUS.STRIPE82-0005.25770.griz,2.1993,-0.625,2,16.88,15.67,0.02
SPLUS.STRIPE82-0005.25794.griz,2.7232,-0.6218,0,4.73,16.79,0.02
SPLUS.STRIPE82-0005.25828.griz,2.8718,-0.6243,0,11.39,16.8,0.02
SPLUS.STRIPE82-0005.25995.griz,2.5095,-0.6349,0,7.66,16.55,0.02
SPLUS.STRIPE82-0005.26573.griz,2.7171,-0.6699,2,18.35,16.72,0.02
SPLUS.STRIPE82-0006.00038.griz,2.2769999999999997,0.0425,2,9.38,15.91,0.02
SPLUS.STRIPE82-0006.00255.griz,3.1437,0.0499,16,22.04,15.39,0.02
SPLUS.STRIPE82-0006.00371.griz,3.3909,0.0589,0,10.14,16.42,0.02
SPLUS.STRIPE82-0006.00899.griz,3.3445,0.0907,0,7.66,16.76,0.02
SPLUS.STRIPE82-0006.00918.griz,3.4443,0.0875,0,3.19,16.84,0.02
SPLUS.STRIPE82-0006.00956.griz,2.2936,0.0975,2,3.91,16.06,0.02
SPLUS.STRIPE82-0006.01083.griz,2.9103,0.1161,3,64.61,16.67,0.05
SPLUS.STRIPE82-0006.01166.griz,2.3253,0.1103,0,5.12,16.99,0.02
SPLUS.STRIPE82-0006.01253.griz,3.0803,0.1184,3,12.89,16.33,0.02
SPLUS.STRIPE82-0006.01393.griz,3.377,0.127,0,8.89,16.62,0.02
SPLUS.STRIPE82-0006.01498.griz,3.1338,0.1272,0,9.61,16.62,0.02
SPLUS.STRIPE82-0006.01717.griz,2.5619,0.1391,0,4.02,16.93,0.02
SPLUS.STRIPE82-0006.02054.griz,2.8627,0.159,0,8.12,16.87,0.02
SPLUS.STRIPE82-0006.02070.griz,2.4948,0.1605,16,13.93,16.6,0.02
SPLUS.STRIPE82-0006.02129.griz,2.4862,0.1662,0,3.93,16.54,0.02
SPLUS.STRIPE82-0006.02468.griz,2.8464,0.1901,0,3.82,16.36,0.02
SPLUS.STRIPE82-0006.02537.griz,2.5598,0.2014,0,6.22,16.13,0.02
SPLUS.STRIPE82-0006.03506.griz,3.0262,0.2805,3,4.17,11.34,0.02
SPLUS.STRIPE82-0006.03532.griz,3.2097,0.2635,2,4.87,16.05,0.02
SPLUS.STRIPE82-0006.03570.griz,2.8146,0.2635,0,9.47,16.85,0.02
SPLUS.STRIPE82-0006.04112.griz,3.2124,0.2904,3,5.03,16.88,0.02
SPLUS.STRIPE82-0006.04500.griz,3.0239,0.3146,0,5.17,16.73,0.02
SPLUS.STRIPE82-0006.04640.griz,2.5301,0.3285,0,10.86,15.57,0.02
SPLUS.STRIPE82-0006.04693.griz,2.3281,0.3293,2,12.51,16.58,0.02
SPLUS.STRIPE82-0006.04882.griz,3.0112,0.3336,0,3.96,16.98,0.02
SPLUS.STRIPE82-0006.05014.griz,2.4996,0.3468,2,5.48,16.69,0.03
SPLUS.STRIPE82-0006.05195.griz,3.0617,0.3764,2,4.33,14.97,0.02
SPLUS.STRIPE82-0006.05475.griz,2.9974,0.3709,0,3.9,16.12,0.02
SPLUS.STRIPE82-0006.05641.griz,3.2287,0.3821,0,4.86,16.56,0.02
SPLUS.STRIPE82-0006.06278.griz,3.2363,0.4217,0,12.52,15.59,0.02
SPLUS.STRIPE82-0006.06394.griz,2.4192,0.425,2,4.59,16.52,0.02
SPLUS.STRIPE82-0006.07115.griz,2.5642,0.4678,2,4.02,16.59,0.02
SPLUS.STRIPE82-0006.07155.griz,2.8114,0.4779,2,6.43,15.57,0.02
SPLUS.STRIPE82-0006.07156.griz,2.6629,0.4746,3,6.86,16.53,0.02
SPLUS.STRIPE82-0006.07493.griz,3.0533,0.493,2,26.46,16.78,0.03
SPLUS.STRIPE82-0006.08033.griz,2.9337,0.5238,2,6.8,15.88,0.02
SPLUS.STRIPE82-0006.08911.griz,2.6311,0.5858,3,4.32,16.01,0.02
SPLUS.STRIPE82-0006.08946.griz,2.3314,0.5992,2,9.51,15.53,0.02
SPLUS.STRIPE82-0006.09035.griz,3.3522,0.5856,0,4.46,16.86,0.02
SPLUS.STRIPE82-0006.09208.griz,3.3355,0.6005,3,3.96,16.87,0.03
SPLUS.STRIPE82-0006.09664.griz,2.1675,0.6672,2,6.04,15.98,0.02
SPLUS.STRIPE82-0006.10006.griz,2.7875,0.6463,0,3.62,16.85,0.02
SPLUS.STRIPE82-0006.10031.griz,2.0614,0.6653,3,45.16,11.93,0.02
SPLUS.STRIPE82-0006.10103.griz,2.2985,0.6563,0,4.26,15.74,0.02
SPLUS.STRIPE82-0006.10173.griz,2.8021,0.6515,0,6.78,16.73,0.02
SPLUS.STRIPE82-0006.11676.griz,3.1994,1.204,0,16.86,16.34,0.02
SPLUS.STRIPE82-0006.11747.griz,3.4162,1.097,0,9.3,16.63,0.02
SPLUS.STRIPE82-0006.11887.griz,3.4463,0.7703,3,4.67,16.11,0.02
SPLUS.STRIPE82-0006.12369.griz,3.3774,0.7015,0,11.68,16.96,0.02
SPLUS.STRIPE82-0006.12475.griz,3.4410000000000003,0.6936,3,4.14,15.88,0.02
SPLUS.STRIPE82-0006.12547.griz,3.2369,0.6920000000000001,0,4.17,16.79,0.02
SPLUS.STRIPE82-0006.12766.griz,3.3776,0.6785,0,5.42,15.69,0.02
SPLUS.STRIPE82-0006.12852.griz,2.523,0.6735,2,6.45,16.23,0.02
SPLUS.STRIPE82-0006.12867.griz,3.3712,0.6736,2,4.21,16.25,0.02
SPLUS.STRIPE82-0006.13007.griz,2.41,0.6662,0,2.54,16.53,0.02
SPLUS.STRIPE82-0006.13256.griz,3.0109,0.6894,0,8.17,16.58,0.02
SPLUS.STRIPE82-0006.13654.griz,3.3008,0.743,2,4.67,14.42,0.02
SPLUS.STRIPE82-0006.14695.griz,3.0478,1.2691,0,4.93,16.39,0.02
SPLUS.STRIPE82-0006.15117.griz,2.9809,1.2411,0,3.66,16.51,0.02
SPLUS.STRIPE82-0006.15182.griz,3.1692,1.2196,0,10.66,16.71,0.02
SPLUS.STRIPE82-0006.16064.griz,2.8371,1.1824,2,4.22,16.57,0.02
SPLUS.STRIPE82-0006.16592.griz,2.1664,1.1501,2,23.76,16.93,0.04
SPLUS.STRIPE82-0006.18034.griz,2.0986,1.0563,0,6.03,16.29,0.02
SPLUS.STRIPE82-0006.18316.griz,2.6204,1.0504,0,3.94,16.62,0.02
SPLUS.STRIPE82-0006.18396.griz,3.0589,1.0452,0,5.46,16.82,0.02
SPLUS.STRIPE82-0006.18453.griz,3.3691,1.0391,0,3.96,15.49,0.02
SPLUS.STRIPE82-0006.18510.griz,3.302,1.041,2,10.2,16.44,0.02
SPLUS.STRIPE82-0006.18518.griz,2.1357,1.0390000000000001,3,13.86,16.61,0.02
SPLUS.STRIPE82-0006.18809.griz,3.4065,1.0218,0,8.6,16.74,0.02
SPLUS.STRIPE82-0006.18888.griz,3.3548,0.9154,3,3.99,16.6,0.02
SPLUS.STRIPE82-0006.18971.griz,2.8423,1.0118,0,5.64,16.68,0.02
SPLUS.STRIPE82-0006.19096.griz,2.7523,1.0044,0,16.18,16.5,0.02
SPLUS.STRIPE82-0006.19651.griz,2.6066,0.9722,2,12.16,16.24,0.02
SPLUS.STRIPE82-0006.20381.griz,2.4636,0.9299,0,3.97,16.37,0.02
SPLUS.STRIPE82-0006.20475.griz,2.6022,0.9225,3,5.3,16.91,0.02
SPLUS.STRIPE82-0006.20689.griz,3.3503,0.9211,3,11.96,16.94,0.04
SPLUS.STRIPE82-0006.20715.griz,2.4016,0.8859999999999999,0,4.91,15.26,0.02
SPLUS.STRIPE82-0006.20750.griz,3.3519,0.9178,3,3.42,16.35,0.02
SPLUS.STRIPE82-0006.21638.griz,3.3409,0.8613,0,7.45,16.5,0.02
SPLUS.STRIPE82-0006.21660.griz,2.7867,0.8457,0,9.2,16.81,0.02
SPLUS.STRIPE82-0006.21852.griz,2.9498,0.8347,0,6.72,16.43,0.02
SPLUS.STRIPE82-0006.22189.griz,2.3154,0.8126,0,4.71,16.89,0.02
SPLUS.STRIPE82-0006.22511.griz,2.0546,0.7918,0,10.11,16.11,0.02
SPLUS.STRIPE82-0006.22550.griz,2.637,0.7877,3,3.25,14.34,0.02
SPLUS.STRIPE82-0006.22553.griz,3.1982,0.7878,2,4.81,16.33,0.02
SPLUS.STRIPE82-0006.23058.griz,3.1976,0.7601,0,4.67,16.9,0.02
SPLUS.STRIPE82-0007.03254.griz,4.2529,-1.2286,2,4.25,16.76,0.02
SPLUS.STRIPE82-0007.03620.griz,4.0636,-1.2039,2,9.3,16.56,0.02
SPLUS.STRIPE82-0007.03680.griz,3.5327,-1.21,2,6.78,15.75,0.02
SPLUS.STRIPE82-0007.04026.griz,4.6536,-1.1333,3,64.85,11.36,0.02
SPLUS.STRIPE82-0007.04041.griz,3.7979,-1.198,3,6.21,16.86,0.02
SPLUS.STRIPE82-0007.04186.griz,4.0183,-1.1887,0,3.56,16.69,0.02
SPLUS.STRIPE82-0007.04305.griz,4.6736,-1.1841,0,2.93,16.99,0.02
SPLUS.STRIPE82-0007.04799.griz,4.74,-1.1572,0,3.6,16.87,0.02
SPLUS.STRIPE82-0007.04907.griz,3.5991,-1.1522,0,4.38,16.93,0.02
SPLUS.STRIPE82-0007.05094.griz,4.6344,-1.1378,19,4.07,16.81,0.04
SPLUS.STRIPE82-0007.05333.griz,4.228,-1.1328,3,4.23,16.4,0.02
SPLUS.STRIPE82-0007.05632.griz,4.6839,-1.1186,0,3.83,16.6,0.02
SPLUS.STRIPE82-0007.06521.griz,3.9644,-1.0761,2,5.66,16.68,0.02
SPLUS.STRIPE82-0007.06541.griz,4.3615,-1.0762,3,21.98,11.13,0.02
SPLUS.STRIPE82-0007.06603.griz,4.8747,-1.0692,2,4.03,16.36,0.02
SPLUS.STRIPE82-0007.06614.griz,3.7939,-1.0761,2,4.03,16.2,0.02
SPLUS.STRIPE82-0007.06625.griz,3.7459,-1.0737,0,8.43,16.6,0.02
SPLUS.STRIPE82-0007.06660.griz,4.4269,-1.0525,3,4.5,10.45,0.02
SPLUS.STRIPE82-0007.06724.griz,4.226,-1.0625,2,3.72,16.81,0.02
SPLUS.STRIPE82-0007.06948.griz,4.7517,-1.057,0,5.95,15.79,0.02
SPLUS.STRIPE82-0007.07492.griz,4.1618,-1.0353,2,4.09,16.17,0.02
SPLUS.STRIPE82-0007.07844.griz,3.9309,-1.015,0,5.43,16.46,0.02
SPLUS.STRIPE82-0007.07914.griz,3.5112,-1.0068,0,12.54,16.8,0.02
SPLUS.STRIPE82-0007.07920.griz,4.3577,-0.9784,3,33.06,13.86,0.02
SPLUS.STRIPE82-0007.08311.griz,4.7215,-0.9913,0,10.79,16.93,0.02
SPLUS.STRIPE82-0007.08965.griz,4.7379,-0.9712,2,4.49,15.64,0.02
SPLUS.STRIPE82-0007.09196.griz,4.2866,-0.958,2,37.12,14.77,0.02
SPLUS.STRIPE82-0007.09353.griz,4.3679,-0.9402,3,5.56,16.68,0.02
SPLUS.STRIPE82-0007.09354.griz,3.9711,-0.953,0,4.74,15.37,0.02
SPLUS.STRIPE82-0007.09886.griz,4.4572,-0.9187,2,14.65,16.08,0.02
SPLUS.STRIPE82-0007.10083.griz,4.883,-0.9108,0,3.39,16.88,0.02
SPLUS.STRIPE82-0007.10994.griz,3.6653,-0.8746,2,3.99,16.32,0.02
SPLUS.STRIPE82-0007.11049.griz,4.4067,-0.8783,3,4.48,16.86,0.03
SPLUS.STRIPE82-0007.11412.griz,4.7919,-0.8557,2,4.16,16.93,0.02
SPLUS.STRIPE82-0007.11643.griz,3.5346,-0.8511,3,11.79,16.33,0.02
SPLUS.STRIPE82-0007.12514.griz,3.9282,-0.813,2,3.82,16.73,0.02
SPLUS.STRIPE82-0007.12686.griz,3.8793,-0.8015,2,5.44,15.14,0.02
SPLUS.STRIPE82-0007.13093.griz,4.5791,-0.7123,3,97.03,10.64,0.02
SPLUS.STRIPE82-0007.13291.griz,4.6218,-0.7781,3,4.45,16.58,0.02
SPLUS.STRIPE82-0007.13344.griz,3.5716,-0.7711,0,3.89,16.38,0.02
SPLUS.STRIPE82-0007.13459.griz,4.8062,-0.7668,2,8.09,16.12,0.02
SPLUS.STRIPE82-0007.13557.griz,4.6355,-0.7676,2,3.38,16.75,0.02
SPLUS.STRIPE82-0007.13558.griz,4.5212,-0.7447,3,5.93,15.85,0.02
